CustomerID,Age,Gender,AnnualIncome,SpendingScore,PurchaseFrequency,AvgPurchaseAmount,TotalPurchaseValue,OnlinePurchasePercentage,RecencyDays,PreferredCategory,Location,MembershipLevel,DiscountUsagePercentage,SatisfactionScore
CUST0780,18,Male,63333,87,17,1065.08,18106.36,66,4,Grocery,Nashik,Basic,43,6.7
CUST0781,57,Male,79751,90,18,1247.12,22448.16,53,16,Electronics,Kolhapur,Silver,48,3.6
CUST0782,49,Female,41419,64,10,1517.52,15175.2,77,13,Fashion,Nagpur,Basic,56,6.9
CUST0783,51,Female,30817,47,9,316.67,2850.03,71,21,Grocery,Nashik,Silver,36,8.6
CUST0784,45,Male,82994,83,14,1386.15,19406.1,62,18,Electronics,Mumbai,Gold,46,8.1
CUST0785,48,Male,73281,55,10,860.59,8605.9,65,22,Beauty,Mumbai,Silver,26,6.5
CUST0786,25,Male,45155,71,14,1126.5,15771.0,63,5,Home & Lifestyle,Aurangabad,Silver,34,7.3
CUST0787,56,Male,45867,85,17,1237.95,21045.15,94,22,Sports,Pune,Silver,15,6.4
CUST0788,43,Female,89760,95,13,1391.81,18093.53,22,8,Home & Lifestyle,Aurangabad,Gold,29,7.4
CUST0789,51,Male,38833,39,12,956.82,11481.84,58,6,Sports,Nagpur,Basic,55,9.5
CUST0790,20,Female,101139,87,16,1172.27,18756.32,66,2,Grocery,Nagpur,Gold,16,8.7
CUST0791,29,Male,45186,32,11,1801.13,19812.43,83,63,Grocery,Pune,Gold,12,8.0
CUST0792,18,Female,79045,81,15,1971.37,29570.55,46,17,Sports,Nashik,Silver,26,6.5
CUST0793,61,Female,57770,69,5,950.69,4753.45,17,30,Home & Lifestyle,Mumbai,Basic,32,8.3
CUST0794,22,Female,78270,37,17,1707.45,29026.65,68,39,Electronics,Pune,Silver,35,4.7
CUST0795,47,Female,53029,38,10,1041.25,10412.5,61,34,Home & Lifestyle,Pune,Basic,28,6.8
CUST0796,47,Male,61419,58,10,1305.01,13050.1,88,19,Sports,Aurangabad,Basic,61,8.1
CUST0797,34,Female,65900,59,7,1264.72,8853.04,27,15,Beauty,Nashik,Basic,16,8.3
CUST0798,65,Female,42952,33,6,912.93,5477.58,80,34,Grocery,Mumbai,Basic,54,8.2
CUST0799,64,Female,81298,79,15,1705.05,25575.75,100,31,Home & Lifestyle,Pune,Silver,14,7.6
CUST0800,40,Female,53709,64,7,1304.89,9134.23,47,20,Sports,Nagpur,Gold,0,6.9
CUST0801,32,Female,59971,58,11,1118.95,12308.45,27,57,Electronics,Nagpur,Basic,39,8.0
CUST0802,54,Female,43124,41,9,752.0,6768.0,46,62,Home & Lifestyle,Nashik,Platinum,21,6.5
CUST0803,38,Male,18000,62,11,883.92,9723.12,55,6,Fashion,Mumbai,Platinum,8,6.6
CUST0804,31,Male,60797,92,15,907.98,13619.7,67,4,Home & Lifestyle,Mumbai,Platinum,0,8.0
CUST0805,19,Male,118078,79,9,1523.9,13715.1,52,30,Grocery,Nashik,Gold,25,7.5
CUST0806,28,Female,82261,61,7,981.78,6872.46,99,11,Electronics,Pune,Basic,50,4.5
CUST0807,56,Female,64576,73,15,1256.06,18840.9,30,1,Fashion,Aurangabad,Basic,44,7.9
CUST0808,55,Male,59216,55,9,1658.68,14928.12,17,66,Home & Lifestyle,Nashik,Silver,26,8.4
CUST0809,51,Male,65494,62,10,1654.27,16542.7,79,8,Electronics,Mumbai,Silver,32,7.1
CUST0810,55,Female,77037,83,17,1403.43,23858.31,5,79,Fashion,Mumbai,Gold,25,10.0
CUST0811,51,Female,39022,18,7,1012.94,7090.58,51,58,Beauty,Kolhapur,Platinum,4,6.9
CUST0812,35,Female,89515,99,16,2078.51,33256.16,100,43,Fashion,Pune,Silver,4,6.7
CUST0813,47,Female,80738,73,15,1540.44,23106.6,55,7,Grocery,Mumbai,Basic,32,6.6
CUST0814,32,Female,80800,64,10,1250.06,12500.6,30,8,Sports,Nagpur,Basic,33,7.1
CUST0815,44,Male,74646,67,8,914.13,7313.04,54,22,Fashion,Mumbai,Basic,48,6.7
CUST0816,51,Male,65432,64,5,1420.46,7102.3,54,6,Fashion,Kolhapur,Silver,36,5.1
CUST0817,55,Male,79803,40,12,1498.21,17978.52,59,11,Grocery,Pune,Silver,34,6.4
CUST0818,50,Male,78020,97,15,1282.56,19238.4,70,12,Home & Lifestyle,Nagpur,Gold,21,7.1
CUST0819,41,Male,57211,61,9,1352.99,12176.91,32,5,Sports,Pune,Silver,4,9.0
CUST0820,32,Male,52381,67,8,1166.07,9328.56,92,7,Sports,Pune,Platinum,31,10.0
CUST0821,47,Male,67241,82,8,1324.51,10596.08,60,47,Home & Lifestyle,Aurangabad,Silver,33,9.2
CUST0822,59,Female,99078,61,14,644.89,9028.46,71,5,Fashion,Nashik,Gold,0,6.0
CUST0823,34,Female,37740,61,7,1140.69,7984.83,41,1,Electronics,Mumbai,Basic,22,6.2
CUST0824,22,Female,32714,45,9,1418.95,12770.55,93,30,Fashion,Pune,Gold,15,7.0
CUST0825,46,Male,68625,81,18,1190.45,21428.1,49,112,Electronics,Nashik,Silver,27,9.9
CUST0826,21,Male,66120,26,4,1168.12,4672.48,71,32,Home & Lifestyle,Mumbai,Basic,23,7.0
CUST0827,27,Female,68814,64,9,1085.66,9770.94,44,4,Home & Lifestyle,Aurangabad,Basic,34,5.2
CUST0828,34,Male,70367,56,8,1393.23,11145.84,33,25,Electronics,Aurangabad,Platinum,22,7.1
CUST0829,27,Female,60090,70,14,1245.31,17434.34,80,71,Beauty,Nashik,Basic,33,8.3
CUST0830,34,Male,97777,87,18,1209.56,21772.08,45,46,Fashion,Mumbai,Silver,14,8.2
CUST0831,37,Female,29780,36,10,1483.11,14831.1,36,29,Grocery,Mumbai,Basic,25,6.9
CUST0832,41,Female,46773,43,6,1441.0,8646.0,41,11,Home & Lifestyle,Nagpur,Silver,9,8.2
CUST0833,22,Female,62728,61,8,1100.71,8805.68,80,23,Grocery,Pune,Gold,31,3.8
CUST0834,51,Female,28850,32,12,1213.89,14566.68,41,23,Grocery,Mumbai,Basic,44,7.4
CUST0835,23,Female,61131,78,16,1506.62,24105.92,62,34,Electronics,Pune,Silver,13,8.5
CUST0836,19,Female,101552,74,24,1643.35,39440.4,65,39,Grocery,Pune,Platinum,48,6.7
CUST0837,30,Male,65460,12,4,586.1,2344.4,13,121,Home & Lifestyle,Pune,Gold,20,5.9
CUST0838,60,Male,70075,60,9,1602.21,14419.89,23,9,Sports,Mumbai,Gold,48,4.4
CUST0839,60,Female,37276,33,15,922.92,13843.8,62,21,Grocery,Kolhapur,Silver,15,9.6
CUST0840,65,Male,51440,29,11,1012.97,11142.67,39,44,Grocery,Mumbai,Basic,5,6.1
CUST0841,28,Male,56746,38,8,1963.6,15708.8,88,37,Home & Lifestyle,Mumbai,Silver,31,7.6
CUST0842,64,Female,58010,63,17,1366.59,23232.03,76,47,Sports,Pune,Gold,29,8.1
CUST0843,40,Female,93196,100,18,1413.69,25446.42,71,6,Fashion,Nashik,Basic,36,9.5
CUST0844,33,Female,77269,75,15,720.22,10803.3,95,9,Grocery,Pune,Basic,25,7.0
CUST0845,48,Female,40548,42,11,1556.57,17122.27,53,22,Beauty,Nashik,Basic,34,6.4
CUST0846,28,Male,70423,75,15,957.71,14365.65,79,12,Grocery,Aurangabad,Silver,17,7.5
CUST0847,33,Female,75961,61,10,1020.85,10208.5,42,59,Electronics,Pune,Gold,20,9.1
CUST0848,25,Male,90083,63,11,1272.84,14001.24,100,19,Home & Lifestyle,Pune,Basic,48,6.9
CUST0849,21,Male,99772,59,11,1810.24,19912.64,100,48,Fashion,Mumbai,Silver,28,5.8
CUST0850,57,Female,42668,23,7,1301.98,9113.86,55,46,Grocery,Aurangabad,Platinum,34,5.6
CUST0851,21,Male,47161,49,17,1140.13,19382.21,74,44,Grocery,Kolhapur,Basic,32,5.4
CUST0852,42,Female,37333,55,9,1274.49,11470.41,85,12,Beauty,Aurangabad,Gold,20,8.5
CUST0853,20,Male,59852,60,11,1089.44,11983.84,62,53,Grocery,Mumbai,Platinum,8,7.4
CUST0854,49,Female,75260,61,9,1361.68,12255.12,41,10,Fashion,Aurangabad,Platinum,19,7.0
CUST0855,20,Male,86721,57,19,1360.16,25843.04,84,24,Fashion,Pune,Basic,0,6.1
CUST0856,44,Male,63329,74,14,1626.62,22772.68,57,7,Beauty,Pune,Basic,26,7.3
CUST0857,46,Female,57963,37,7,1462.04,10234.28,59,19,Electronics,Kolhapur,Basic,34,6.8
CUST0858,49,Male,68339,80,12,1523.21,18278.52,37,11,Grocery,Aurangabad,Gold,33,6.8
CUST0859,36,Male,46627,38,10,1033.18,10331.8,17,9,Fashion,Pune,Gold,21,9.2
CUST0860,38,Male,110970,71,10,1689.46,16894.6,60,102,Home & Lifestyle,Pune,Silver,30,9.5
CUST0861,22,Male,29631,22,10,999.3,9993.0,85,25,Grocery,Pune,Basic,2,4.8
CUST0862,35,Male,69064,57,7,960.62,6724.34,50,46,Fashion,Pune,Basic,34,7.7
CUST0863,45,Female,109519,100,18,1457.57,26236.26,87,124,Fashion,Pune,Silver,0,6.0
CUST0864,59,Female,65150,74,14,1366.81,19135.34,40,1,Beauty,Aurangabad,Silver,7,6.8
CUST0865,39,Male,60819,80,15,1625.52,24382.8,32,36,Grocery,Nagpur,Gold,22,7.7
CUST0866,38,Female,57136,70,16,1246.35,19941.6,54,9,Home & Lifestyle,Kolhapur,Silver,44,6.9
CUST0867,23,Male,61031,43,4,842.33,3369.32,63,1,Beauty,Kolhapur,Basic,41,7.5
CUST0868,18,Male,95203,72,15,1440.63,21609.45,82,15,Sports,Nashik,Basic,35,8.2
CUST0869,22,Female,18000,29,7,1054.04,7378.28,48,102,Fashion,Kolhapur,Basic,35,7.6
CUST0870,58,Female,98736,100,24,1601.96,38447.04,85,1,Sports,Nashik,Basic,24,6.2
CUST0871,29,Male,33673,29,10,1342.98,13429.8,100,47,Electronics,Mumbai,Basic,27,6.3
CUST0872,43,Female,59134,78,16,1645.08,26321.28,54,21,Fashion,Nashik,Basic,41,5.0
CUST0873,63,Male,55557,76,11,1142.41,12566.51,82,62,Beauty,Nashik,Basic,14,5.9
CUST0874,51,Female,77948,100,13,1299.0,16887.0,32,3,Fashion,Kolhapur,Basic,44,10.0
CUST0875,31,Male,29841,41,11,791.46,8706.06,79,34,Fashion,Aurangabad,Gold,19,6.0
CUST0876,43,Female,75168,82,14,1613.15,22584.1,78,34,Fashion,Mumbai,Basic,47,5.4
CUST0877,62,Male,109535,100,12,2013.25,24159.0,74,33,Grocery,Nagpur,Silver,39,7.7
CUST0878,44,Female,35010,40,7,1020.51,7143.57,55,86,Grocery,Pune,Gold,0,7.0
CUST0879,26,Male,69174,38,6,1137.09,6822.54,5,52,Home & Lifestyle,Kolhapur,Silver,16,6.9
CUST0880,43,Female,50436,24,12,1537.34,18448.08,41,21,Beauty,Mumbai,Platinum,12,10.0
CUST0881,64,Male,74370,81,14,1548.78,21682.92,41,19,Home & Lifestyle,Pune,Basic,8,8.0
CUST0882,39,Male,65421,31,11,1301.13,14312.43,33,35,Fashion,Mumbai,Gold,10,6.4
CUST0883,64,Female,50887,51,15,849.39,12740.85,58,11,Sports,Nashik,Platinum,62,7.3
CUST0884,47,Female,75733,77,14,1588.82,22243.48,46,18,Fashion,Pune,Gold,34,6.4
CUST0885,60,Female,104696,85,17,1225.35,20830.95,37,15,Electronics,Aurangabad,Basic,64,8.5
CUST0886,65,Male,60800,70,12,972.19,11666.28,32,17,Electronics,Pune,Basic,47,6.7
CUST0887,34,Male,80835,75,15,1288.47,19327.05,39,116,Grocery,Aurangabad,Basic,24,4.5
CUST0888,43,Male,36548,74,12,1079.91,12958.92,80,3,Electronics,Nagpur,Silver,19,7.1
CUST0889,53,Female,43958,38,9,1067.39,9606.51,40,77,Electronics,Mumbai,Gold,34,4.9
CUST0890,18,Female,75393,57,9,871.88,7846.92,54,20,Fashion,Mumbai,Basic,42,10.0
CUST0891,25,Male,97651,65,12,1690.6,20287.2,55,29,Fashion,Nagpur,Silver,16,5.8
CUST0892,52,Male,72823,83,10,1738.77,17387.7,62,53,Grocery,Nashik,Gold,2,7.0
CUST0893,32,Other,58113,77,20,748.14,14962.8,65,13,Beauty,Nagpur,Silver,74,7.6
CUST0894,64,Female,64984,72,15,1626.49,24397.35,5,17,Home & Lifestyle,Mumbai,Gold,23,6.8
CUST0895,39,Male,37491,73,14,1011.31,14158.34,77,16,Fashion,Mumbai,Gold,20,6.8
CUST0896,31,Female,78299,49,10,1537.99,15379.9,87,14,Fashion,Aurangabad,Basic,37,7.8
CUST0897,43,Female,84411,100,11,1482.7,16309.7,32,78,Sports,Pune,Silver,21,9.5
CUST0898,45,Male,55054,87,21,1371.79,28807.59,34,53,Electronics,Mumbai,Basic,37,8.4
CUST0899,40,Male,54659,73,12,1250.45,15005.4,45,3,Beauty,Mumbai,Silver,44,9.4
CUST0900,31,Other,70849,99,12,1822.19,21866.28,38,3,Fashion,Nagpur,Platinum,23,6.3
CUST0901,41,Female,55392,30,10,764.3,7643.0,60,37,Sports,Nagpur,Gold,8,7.7
CUST0902,19,Female,63545,54,5,1438.99,7194.95,22,3,Fashion,Mumbai,Silver,23,7.4
CUST0903,62,Male,111194,72,15,1801.98,27029.7,30,29,Grocery,Pune,Basic,28,7.7
CUST0904,43,Male,59565,75,18,1543.6,27784.8,89,5,Home & Lifestyle,Pune,Basic,56,9.3
CUST0905,31,Female,57117,42,13,1886.76,24527.88,35,22,Grocery,Mumbai,Silver,43,6.9
CUST0906,24,Female,50754,71,15,1127.58,16913.7,92,1,Fashion,Mumbai,Basic,37,6.6
CUST0907,20,Female,81372,96,14,1765.31,24714.34,73,11,Grocery,Aurangabad,Silver,6,8.0
CUST0908,64,Male,61013,75,17,1301.21,22120.57,15,34,Home & Lifestyle,Mumbai,Basic,17,4.5
CUST0909,40,Female,50714,63,11,1624.16,17865.76,69,20,Electronics,Pune,Basic,35,6.8
CUST0910,63,Female,94069,60,15,1369.9,20548.5,52,115,Electronics,Aurangabad,Basic,40,7.0
CUST0911,60,Female,96231,63,5,1274.33,6371.65,45,62,Grocery,Mumbai,Platinum,19,6.5
CUST0912,64,Female,51791,81,15,1721.19,25817.85,60,13,Electronics,Nashik,Gold,18,8.8
CUST0913,62,Female,23936,60,8,1014.34,8114.72,65,1,Home & Lifestyle,Pune,Basic,26,5.6
CUST0914,35,Male,87165,74,13,983.68,12787.84,71,56,Fashion,Mumbai,Basic,35,7.0
CUST0915,55,Female,49938,50,7,1044.76,7313.32,81,73,Grocery,Aurangabad,Silver,0,7.6
CUST0916,52,Male,82394,36,7,1426.89,9988.23,64,52,Fashion,Nashik,Basic,18,9.2
CUST0917,32,Female,21658,25,6,1432.59,8595.54,25,24,Grocery,Mumbai,Silver,16,7.2
CUST0918,42,Male,84637,100,16,1537.25,24596.0,45,180,Electronics,Nashik,Gold,43,8.6
CUST0919,54,Male,38354,29,8,1476.52,11812.16,100,29,Electronics,Aurangabad,Silver,13,8.3
CUST0920,45,Male,81077,75,13,985.78,12815.14,71,39,Electronics,Pune,Silver,28,7.4
CUST0921,27,Male,65314,83,11,1244.96,13694.56,100,72,Sports,Mumbai,Silver,28,5.6
CUST0922,56,Female,44013,32,8,1023.47,8187.76,86,28,Electronics,Aurangabad,Platinum,44,5.7
CUST0923,34,Female,56045,64,7,1239.77,8678.39,60,72,Home & Lifestyle,Pune,Platinum,44,8.1
CUST0924,56,Male,80099,88,11,1467.53,16142.83,62,11,Electronics,Nagpur,Silver,24,6.4
CUST0925,39,Other,67330,66,11,1523.26,16755.86,54,112,Electronics,Nashik,Basic,28,8.6
CUST0926,43,Male,77857,100,15,1350.13,20251.95,17,10,Grocery,Nagpur,Silver,15,8.3
CUST0927,61,Male,108482,54,11,1433.15,15764.65,55,92,Grocery,Mumbai,Basic,31,6.9
CUST0928,42,Male,30587,68,14,1200.22,16803.08,82,2,Sports,Mumbai,Silver,18,5.5
CUST0929,34,Female,100579,77,17,1181.97,20093.49,42,37,Sports,Nagpur,Silver,33,8.0
CUST0930,30,Female,67296,79,14,1333.79,18673.06,64,23,Home & Lifestyle,Pune,Basic,41,5.7
CUST0931,37,Male,45227,63,10,1194.58,11945.8,74,19,Grocery,Mumbai,Basic,44,6.1
CUST0932,42,Male,35733,38,13,1059.67,13775.71,35,8,Grocery,Pune,Silver,44,5.7
CUST0933,21,Female,60839,66,11,1306.04,14366.44,55,37,Fashion,Pune,Gold,53,7.0
CUST0934,27,Male,85276,40,12,1288.53,15462.36,43,6,Sports,Aurangabad,Silver,27,9.0
CUST0935,20,Female,62194,74,18,1202.89,21652.02,47,24,Grocery,Mumbai,Gold,41,7.2
CUST0936,58,Male,98245,85,16,1866.55,29864.8,27,9,Grocery,Aurangabad,Basic,30,6.5
CUST0937,62,Female,33074,61,9,842.38,7581.42,35,93,Fashion,Pune,Silver,43,4.9
CUST0938,35,Female,64734,83,15,1159.91,17398.65,86,1,Electronics,Nashik,Silver,41,8.0
CUST0939,64,Male,37447,58,16,2028.33,32453.28,35,7,Sports,Pune,Silver,40,6.0
CUST0940,53,Female,73000,71,10,1041.6,10416.0,58,8,Fashion,Kolhapur,Basic,36,7.4
CUST0941,64,Male,84512,57,14,925.41,12955.74,44,16,Grocery,Kolhapur,Silver,15,6.7
CUST0942,39,Male,55743,47,5,1425.57,7127.85,81,8,Electronics,Pune,Basic,14,8.5
CUST0943,51,Male,18000,64,7,536.86,3758.02,84,20,Beauty,Aurangabad,Basic,34,7.0
CUST0944,64,Female,69377,92,18,1355.55,24399.9,74,62,Electronics,Pune,Platinum,48,7.8
CUST0945,25,Female,74608,64,13,1973.57,25656.41,72,37,Beauty,Nashik,Basic,30,7.9
CUST0946,57,Female,73894,69,11,884.2,9726.2,50,26,Electronics,Aurangabad,Basic,47,10.0
CUST0947,61,Other,92187,60,8,771.97,6175.76,29,3,Beauty,Aurangabad,Silver,38,8.5
CUST0948,36,Male,41437,75,15,824.56,12368.4,98,36,Home & Lifestyle,Aurangabad,Gold,21,7.1
CUST0949,59,Male,79965,83,21,1691.4,35519.4,38,5,Electronics,Mumbai,Silver,45,7.2
CUST0950,58,Male,91235,100,11,1861.14,20472.54,70,46,Grocery,Pune,Gold,0,6.4
CUST0951,54,Male,25871,31,16,897.84,14365.44,78,29,Fashion,Pune,Gold,7,5.8
CUST0952,23,Male,72032,61,6,1515.06,9090.36,53,16,Electronics,Mumbai,Basic,21,6.4
CUST0953,43,Female,53908,63,12,1680.8,20169.6,78,13,Beauty,Kolhapur,Silver,13,6.0
CUST0954,51,Male,63207,75,13,1875.82,24385.66,72,59,Grocery,Pune,Basic,40,8.2
CUST0955,62,Female,72649,64,8,1250.05,10000.4,93,4,Fashion,Nagpur,Gold,29,5.6
CUST0956,23,Male,54281,44,14,498.4,6977.6,55,25,Electronics,Mumbai,Basic,41,9.2
CUST0957,54,Male,50134,73,13,1046.14,13599.82,27,5,Fashion,Mumbai,Basic,44,8.3
CUST0958,50,Male,65751,78,11,1231.21,13543.31,44,37,Beauty,Nagpur,Silver,11,7.2
CUST0959,39,Female,41081,37,20,1043.56,20871.2,60,71,Fashion,Mumbai,Silver,7,7.2
CUST0960,38,Female,41112,78,19,1228.98,23350.62,56,17,Sports,Kolhapur,Silver,31,6.4
CUST0961,23,Female,79946,92,16,1793.51,28696.16,56,20,Sports,Pune,Silver,16,7.6
CUST0962,23,Female,39727,55,9,1571.51,14143.59,23,79,Electronics,Kolhapur,Basic,11,8.8
CUST0963,65,Female,79659,72,17,1325.47,22532.99,65,22,Electronics,Pune,Silver,40,6.1
CUST0964,21,Male,75177,79,14,1721.08,24095.12,100,20,Beauty,Pune,Silver,46,4.9
CUST0965,47,Male,27032,32,10,1166.39,11663.9,65,46,Fashion,Nagpur,Platinum,48,9.0
CUST0966,28,Female,50094,58,16,1251.63,20026.08,78,35,Electronics,Kolhapur,Basic,38,7.7
CUST0967,47,Female,91270,37,14,1543.77,21612.78,68,3,Fashion,Pune,Gold,34,5.5
CUST0968,48,Female,43414,70,13,1281.92,16664.96,64,52,Grocery,Mumbai,Silver,46,6.1
CUST0969,41,Male,54783,32,9,1759.69,15837.21,75,37,Beauty,Nashik,Basic,25,5.9
CUST0970,26,Male,75165,96,15,1027.97,15419.55,74,2,Electronics,Pune,Gold,42,6.1
CUST0971,20,Male,82235,66,18,1206.15,21710.7,58,46,Electronics,Kolhapur,Basic,39,6.7
CUST0972,48,Male,59466,58,5,1222.44,6112.2,37,14,Sports,Kolhapur,Platinum,39,7.5
CUST0973,57,Other,51855,47,3,1325.4,3976.2,50,3,Home & Lifestyle,Pune,Gold,28,6.2
CUST0974,54,Male,96292,73,12,1811.26,21735.12,62,30,Grocery,Mumbai,Basic,54,6.1
CUST0975,53,Female,103256,100,14,1552.45,21734.3,48,64,Home & Lifestyle,Kolhapur,Basic,38,6.9
CUST0976,41,Male,86535,29,12,798.94,9587.28,62,86,Grocery,Mumbai,Silver,3,7.5
CUST0977,48,Female,66877,88,13,1655.39,21520.07,65,95,Home & Lifestyle,Nashik,Basic,57,6.7
CUST0978,23,Male,47218,62,13,1466.14,19059.82,83,61,Fashion,Pune,Basic,21,8.9
CUST0979,19,Female,46730,34,10,543.63,5436.3,93,20,Fashion,Nashik,Basic,54,8.0
CUST0980,37,Male,76495,50,10,1278.34,12783.4,57,14,Home & Lifestyle,Pune,Silver,24,4.8
CUST0981,45,Male,74205,99,12,991.57,11898.84,26,51,Grocery,Kolhapur,Basic,53,8.0
CUST0982,28,Male,95835,61,7,1182.11,8274.77,57,14,Sports,Mumbai,Gold,42,8.1
CUST0983,21,Male,79310,50,12,1017.09,12205.08,66,28,Fashion,Mumbai,Gold,31,6.5
CUST0984,32,Female,31932,70,16,1468.58,23497.28,15,28,Sports,Kolhapur,Silver,33,5.0
CUST0985,23,Female,88143,81,20,1473.48,29469.6,96,14,Sports,Pune,Gold,31,7.2
CUST0986,47,Female,43043,37,9,741.45,6673.05,58,70,Fashion,Mumbai,Basic,5,7.2
CUST0987,55,Female,56553,64,15,1539.68,23095.2,63,21,Beauty,Mumbai,Basic,37,5.5
CUST0988,19,Male,70504,48,6,823.37,4940.22,95,19,Grocery,Mumbai,Silver,8,5.0
CUST0989,32,Female,108905,100,20,1675.75,33515.0,41,180,Sports,Aurangabad,Silver,28,7.1
CUST0990,28,Male,133418,100,14,1406.05,19684.7,78,20,Grocery,Nagpur,Silver,8,6.9
CUST0991,25,Male,78348,80,16,1295.34,20725.44,63,6,Home & Lifestyle,Pune,Gold,7,6.6
CUST0992,43,Male,60970,69,11,1460.19,16062.09,51,22,Grocery,Nagpur,Platinum,49,7.8
CUST0993,62,Female,76759,100,20,1636.71,32734.2,38,50,Fashion,Mumbai,Silver,41,5.5
CUST0994,61,Male,84528,73,23,1796.67,41323.41,92,45,Fashion,Aurangabad,Gold,25,6.5
CUST0995,22,Male,57945,40,10,1159.16,11591.6,57,47,Grocery,Mumbai,Basic,38,8.0
CUST0996,23,Female,104495,90,14,1615.42,22615.88,80,37,Home & Lifestyle,Nashik,Basic,31,6.7
CUST0997,43,Male,70062,100,15,1328.86,19932.9,14,9,Grocery,Mumbai,Gold,34,4.7
CUST0998,21,Male,75950,51,11,1336.45,14700.95,91,59,Home & Lifestyle,Mumbai,Silver,15,6.5
CUST0999,36,Female,79650,64,14,1476.8,20675.2,78,67,Fashion,Mumbai,Silver,40,5.6
CUST1000,37,Male,74275,76,12,1347.33,16167.96,57,6,Grocery,Pune,Basic,31,7.6
